时间_s,实验温度_C,模型温度_C,残差_C
534.0,46.78,46.78293602924458,0.0029360292445801406
535.0,46.79,46.788630989483025,-0.001369010516974356
536.0,46.79,46.79430098774589,0.004300987745892826
537.0,46.8,46.799946133445715,-5.386655428196718e-05
538.0,46.81,46.80556653551557,-0.00443346448443549
539.0,46.81,46.811162302410864,0.001162302410861571
540.0,46.82,46.8167335421118,-0.0032664578882020123
541.0,46.82,46.82228036212521,0.0022803621252123207
542.0,46.83,46.827802869486746,-0.002197130513252432
543.0,46.83,46.83330117076286,0.003301170762860295
544.0,46.84,46.83877537205293,-0.0012246279470744525
545.0,46.84,46.84422557899128,0.0042255789912744035
546.0,46.85,46.84965189674921,-0.0003481032507934856
547.0,46.85,46.85505443003704,0.005054430037041868
548.0,46.86,46.860433283106204,0.00043328310620438515
549.0,46.87,46.86578855975101,-0.0042114402489872305
550.0,46.87,46.871120363310986,0.0011203633109886368
551.0,46.88,46.87642879667262,-0.0035712033273824773
552.0,46.88,46.881713962271434,0.0017139622714310576
553.0,46.89,46.88697596209398,-0.003024037906023125
554.0,46.89,46.89221489767979,0.002214897679792216
555.0,46.9,46.89743087012333,-0.0025691298766687964
556.0,46.9,46.90262398007595,0.002623980075952659
557.0,46.91,46.90779432774779,-0.0022056722522094674
558.0,46.91,46.91294201290979,0.0029420129097914582
559.0,46.92,46.91806713489559,-0.001932865104414816
560.0,46.92,46.9231697926034,0.0031697926034013335
561.0,46.93,46.92825008449796,-0.0017499155020388457
562.0,46.93,46.933308108612415,0.0033081086124155945
563.0,46.94,46.938343962550206,-0.00165603744979137
564.0,46.94,46.943357743487,0.0033577434870011302
565.0,46.95,46.948349548172466,-0.0016504518275368696
566.0,46.95,46.9533194729323,0.003319472932297174
567.0,46.96,46.95826761366987,-0.0017323863301328402
568.0,46.96,46.96319406586824,0.0031940658682358958
569.0,46.97,46.96809892459197,-0.0019010754080284187
570.0,46.97,46.97298228448889,0.002982284488894038
571.0,46.98,46.977844239792,-0.0021557602079980143
572.0,46.98,46.9826848843213,0.002684884321304537
573.0,46.99,46.987504311485495,-0.0024956885145073215
574.0,46.99,46.992302614283915,0.002302614283912874
575.0,47.0,46.99707988530822,-0.0029201146917827714
576.0,47.0,47.00183621674421,0.001836216744209196
577.0,47.01,47.00657170037368,-0.003428299626321518
578.0,47.01,47.011286427576096,0.0012864275760975374
579.0,47.02,47.015980489330396,-0.0040195106696074845
580.0,47.02,47.020653976216714,0.0006539762167108165
581.0,47.03,47.02530697841821,-0.004693021581793744
582.0,47.03,47.02993958572276,-6.041427724312598e-05
583.0,47.03,47.03455188752455,0.004551887524549159
584.0,47.04,47.039143972826146,-0.0008560271738531355
585.0,47.04,47.04371593023983,0.0037159302398279692
586.0,47.05,47.048267847989564,-0.0017321520104331967
587.0,47.05,47.05279981391262,0.0027998139126239607
588.0,47.06,47.057311915461185,-0.0026880845388177477
589.0,47.06,47.0618042397042,0.0018042397041995173
590.0,47.07,47.06627687332894,-0.003723126671062005
591.0,47.07,47.07072990264274,0.0007299026427389776
592.0,47.08,47.07516341357461,-0.004836586425390976
593.0,47.08,47.07957749167687,-0.0004225083231261806
594.0,47.08,47.083972222127,0.003972222127003988
595.0,47.09,47.08834768972898,-0.0016523102710266357
596.0,47.09,47.09270397891513,0.0027039789151288574
597.0,47.1,47.097041173747755,-0.002958826252246638
598.0,47.1,47.101359357920536,0.001359357920534876
599.0,47.11,47.1056586147605,-0.004341385239499118
600.0,47.11,47.10993902722933,-6.097277066885454e-05
601.0,47.11,47.114200677925105,0.004200677925105367
602.0,47.12,47.11844364908386,-0.0015563509161395928
603.0,47.12,47.122668022581124,0.002668022581126195
604.0,47.13,47.12687387993368,-0.0031261200663195154
605.0,47.13,47.13106130230085,0.0010613023008474443
606.0,47.14,47.13523037048633,-0.004769629513667439
607.0,47.14,47.13938116493962,-0.0006188350603792969
608.0,47.14,47.14351376575755,0.003513765757546139
609.0,47.15,47.14762825268595,-0.002371747314050765
610.0,47.15,47.151724705121055,0.0017247051210560471
611.0,47.16,47.155803202111066,-0.004196797888930348
612.0,47.16,47.15986382235778,-0.00013617764221862672
613.0,47.16,47.163906644217995,0.003906644217998689
614.0,47.17,47.16793174570502,-0.0020682542949828076
615.0,47.17,47.171939204490286,0.0019392044902843963
616.0,47.18,47.17592909790473,-0.004070902095271833
617.0,47.18,47.17990150294034,-9.849705966047395e-05
618.0,47.18,47.18385649625167,0.003856496251671615
619.0,47.19,47.187794154157224,-0.0022058458427736127
620.0,47.19,47.191714552641045,0.0017145526410473622
621.0,47.2,47.19561776735411,-0.004382232645895101
622.0,47.2,47.199503873615775,-0.0004961263842275798
623.0,47.2,47.20337294641527,0.0033729464152685296
624.0,47.21,47.20722506041317,-0.0027749395868283955
625.0,47.21,47.211060289942814,0.001060289942813597
626.0,47.22,47.2148787090116,-0.005121290988398641
627.0,47.22,47.21868039130269,-0.0013196086973081833
628.0,47.22,47.222465410176184,0.002465410176185401
629.0,47.23,47.226233838670666,-0.0037661613293309415
630.0,47.23,47.229985749504614,-1.425049538283929e-05
631.0,47.23,47.23372121507769,0.003721215077696627
632.0,47.24,47.23744030747231,-0.0025596925276900606
633.0,47.24,47.24114309845483,0.0011430984548255196
634.0,47.25,47.24482965947715,-0.005170340522852257
635.0,47.25,47.248500061677895,-0.0014999383221052653
636.0,47.25,47.25215437588393,0.0021543758839328575
637.0,47.26,47.255792672611676,-0.004207327388321858
638.0,47.26,47.25941502206843,-0.0005849779315667547
639.0,47.26,47.26302149415381,0.0030214941538133644
640.0,47.27,47.26661215846101,-0.0033878415389949623
641.0,47.27,47.27018708427821,0.00018708427820968154
642.0,47.27,47.27374634058985,0.0037463405898492397
643.0,47.28,47.277289996078046,-0.002710003921954751
644.0,47.28,47.28081811912386,0.0008181191238563201
645.0,47.28,47.28433077780865,0.004330777808647213
646.0,47.29,47.28782803991526,-0.002171960084737634
647.0,47.29,47.29130997292951,0.001309972929512071
648.0,47.3,47.29477664404146,-0.005223355958534626
649.0,47.3,47.298228120146575,-0.001771879853421865
650.0,47.3,47.301664467847175,0.0016644678471777752
651.0,47.31,47.30508575345361,-0.00491424654639161
652.0,47.31,47.30849204298554,-0.0015079570144607146
653.0,47.31,47.31188340217335,0.0018834021733482587
654.0,47.32,47.31525989645926,-0.004740103540740392
655.0,47.32,47.31862159099866,-0.0013784090013402306
656.0,47.32,47.321968550661325,0.0019685506613242865
657.0,47.33,47.32530084003275,-0.004699159967245237
658.0,47.33,47.32861852341524,-0.0013814765847612875
659.0,47.33,47.331921664829366,0.0019216648293678418
660.0,47.34,47.33521032801508,-0.004789671984923416
661.0,47.34,47.33848457643286,-0.0015154235671417382
662.0,47.34,47.341744473265095,0.0017444732650915284
663.0,47.35,47.344990081417166,-0.005009918582835837
664.0,47.35,47.34822146351883,-0.0017785364811686577
665.0,47.35,47.35143868192528,0.0014386819252791838
666.0,47.36,47.354641798718376,-0.005358201281623565
667.0,47.36,47.357830875707876,-0.00216912429212357
668.0,47.36,47.36100597443262,0.001005974432622736
669.0,47.36,47.364167156161706,0.004167156161706487
670.0,47.37,47.3673144818957,-0.0026855181043003995
671.0,47.37,47.37044801236778,0.00044801236778369
672.0,47.37,47.37356780804489,0.0035678080448917626
673.0,47.38,47.37667392912894,-0.003326070871061404
674.0,47.38,47.37976643555805,-0.00023356444195599124
675.0,47.38,47.38284538700753,0.0028453870075253462
676.0,47.39,47.385910842891164,-0.004089157108836616
677.0,47.39,47.38896286236226,-0.0010371376377378283
678.0,47.39,47.39200150431496,0.0020015043149612666
679.0,47.4,47.395026827385166,-0.004973172614832322
680.0,47.4,47.39803888995176,-0.0019611100482350707
681.0,47.4,47.40103775013782,0.0010377501378187048
682.0,47.4,47.4040234658116,0.004023465811599181
683.0,47.41,47.4069960945877,-0.0030039054122994457
684.0,47.41,47.40995569382825,-4.430617174477902e-05
685.0,47.41,47.412902320643916,0.002902320643919154
686.0,47.42,47.41583603189504,-0.004163968104961668
687.0,47.42,47.41875688419267,-0.0012431158073340498
688.0,47.42,47.42166493389981,0.0016649338998107055
689.0,47.43,47.424560237132404,-0.005439762867595732
690.0,47.43,47.42744284976038,-0.002557150239617556
691.0,47.43,47.43031282740883,0.00031282740882687676
692.0,47.43,47.433170225458966,0.0031702254589660583
693.0,47.44,47.43601509904936,-0.00398490095064119
694.0,47.44,47.43884750307683,-0.0011524969231686555
695.0,47.44,47.441667492197546,0.0016674921975479151
696.0,47.45,47.44447512082818,-0.005524879171822761
697.0,47.45,47.447270443146834,-0.0027295568531684467
698.0,47.45,47.45005351309415,5.3513094144364004e-05
699.0,47.45,47.45282438437438,0.0028243843743780417
700.0,47.46,47.455583110456324,-0.004416889543676916
701.0,47.46,47.458329744574456,-0.0016702554255445534
702.0,47.46,47.461064339729916,0.0010643397299148205
703.0,47.46,47.46378694869148,0.003786948691477221
704.0,47.47,47.466497623996695,-0.003502376003304164
705.0,47.47,47.469196417952816,-0.0008035820471832267
706.0,47.47,47.47188338263775,0.0018833826377502305
707.0,47.48,47.474558569901234,-0.005441430098763078
708.0,47.48,47.477222031365685,-0.0027779686343123444
709.0,47.48,47.47987381842731,-0.00012618157268917685
710.0,47.48,47.48251398225697,0.0025139822569713033
711.0,47.49,47.48514257380122,-0.0048574261987823775
712.0,47.49,47.487759643783384,-0.002240356216617556
713.0,47.49,47.490365242704435,0.00036524270443294427
714.0,47.49,47.49295942084396,0.0029594208439576164
715.0,47.5,47.49554222826117,-0.004457771738827887
716.0,47.5,47.49811371479588,-0.0018862852041223732
717.0,47.5,47.50067393006945,0.0006739300694533767
718.0,47.5,47.5032229234857,0.003222923485701301
719.0,47.51,47.50576074423194,-0.0042392557680557275
720.0,47.51,47.50828744127988,-0.0017125587201149983
721.0,47.51,47.51080306338656,0.0008030633865629966
722.0,47.51,47.51330765909535,0.0033076590953484697
723.0,47.52,47.515801276736816,-0.004198723263186821
724.0,47.52,47.518283964429656,-0.001716035570346719
725.0,47.52,47.52075577008171,0.0007557700817102386
726.0,47.52,47.52321674139084,0.0032167413908368303
727.0,47.53,47.52566692584575,-0.004333074154253325
728.0,47.53,47.52810637072704,-0.0018936292729634374
729.0,47.53,47.53053512310812,0.0005351231081220931
730.0,47.53,47.53295322985605,0.002953229856046846
731.0,47.54,47.5353607376324,-0.004639262367597041
732.0,47.54,47.5377576928943,-0.002242307105696284
733.0,47.54,47.54014414189516,0.0001441418951628748
734.0,47.54,47.5425201306857,0.0025201306857027816
735.0,47.55,47.54488570511485,-0.005114294885146364
736.0,47.55,47.54724091083049,-0.0027590891695083997
737.0,47.55,47.54958579328044,-0.0004142067195544996
738.0,47.55,47.55192039771333,0.0019203977133344097
739.0,47.56,47.554244769179434,-0.005755230820568613
740.0,47.56,47.55655895253163,-0.003441047468371039
741.0,47.56,47.55886299242606,-0.0011370075739449703
742.0,47.56,47.561156933323275,0.001156933323272824
743.0,47.56,47.56344081948893,0.003440819488929492
744.0,47.57,47.56571469499456,-0.004285305005439
745.0,47.57,47.56797860371861,-0.00202139628139264
746.0,47.57,47.57023258934715,0.00023258934714931456
747.0,47.57,47.57247669537477,0.002476695374767246
748.0,47.58,47.574710965105474,-0.005289034894524036
749.0,47.58,47.576935441653404,-0.0030645583465940263
750.0,47.58,47.579150167943766,-0.0008498320562324579
751.0,47.58,47.58135518671354,0.0013551867135390694
752.0,47.58,47.58355054051248,0.0035505405124851563
753.0,47.59,47.585736271703766,-0.004263728296237446
754.0,47.59,47.58791242246492,-0.002087577535085927
755.0,47.59,47.5900790347886,7.90347885981646e-05
756.0,47.59,47.59223615048336,0.002236150483355459
757.0,47.6,47.594383811174566,-0.005616188825435131
758.0,47.6,47.59652205830511,-0.0034779416948893527
759.0,47.6,47.59865093313621,-0.0013490668637885506
760.0,47.6,47.60077047674823,0.0007704767482294983
761.0,47.6,47.60288073004151,0.002880730041511015
762.0,47.61,47.60498173373705,-0.005018266262950988
763.0,47.61,47.607073528377455,-0.0029264716225441134
764.0,47.61,47.60915615432752,-0.0008438456724775278
765.0,47.61,47.61122965177522,0.0012296517752190539
766.0,47.61,47.613294060732315,0.003294060732315529
767.0,47.62,47.61534942103515,-0.004650578964849217
768.0,47.62,47.61739577234556,-0.002604227654437352
769.0,47.62,47.619433154151494,-0.0005668458485033057
770.0,47.62,47.62146160576776,0.0014616057677656613
771.0,47.62,47.623481166336965,0.0034811663369680446
772.0,47.63,47.62549187482999,-0.0045081251700125335
773.0,47.63,47.62749377004703,-0.0025062299529707843
774.0,47.63,47.629486890618146,-0.0005131093818562249
775.0,47.63,47.63147127500414,0.0014712750041354639
776.0,47.63,47.63344696149715,0.003446961497147072
777.0,47.64,47.63541398822155,-0.004586011778449972
778.0,47.64,47.63737239313454,-0.0026276068654595974
779.0,47.64,47.63932221402699,-0.0006777859730107139
780.0,47.64,47.641263488524146,0.001263488524145373
781.0,47.64,47.64319625408625,0.003196254086248018
782.0,47.65,47.645120548009466,-0.004879451990532857
783.0,47.65,47.647036407426356,-0.0029635925736428703
784.0,47.65,47.64894386930685,-0.001056130693150692
785.0,47.65,47.65084297045873,0.0008429704587342712
786.0,47.65,47.652733747528515,0.002733747528516517
787.0,47.66,47.654616237002074,-0.005383762997922759
788.0,47.66,47.6564904752053,-0.00350952479469413
789.0,47.66,47.658356498304975,-0.0016435016950211434
790.0,47.66,47.66021434230921,0.00021434230921357766
791.0,47.66,47.662064043068426,0.002064043068429555
792.0,47.67,47.66390563627583,-0.0060943637241734905
793.0,47.67,47.66573915746821,-0.004260842531792264
794.0,47.67,47.667564642026534,-0.0024353579734679442
795.0,47.67,47.669382125176774,-0.0006178748232272824
796.0,47.67,47.67119164199042,0.0011916419904167697
797.0,47.67,47.67299322738533,0.002993227385324815
798.0,47.68,47.674786916126195,-0.005213083873805147
799.0,47.68,47.67657274282538,-0.0034272571746214453
800.0,47.68,47.67835074194362,-0.0016492580563820525
801.0,47.68,47.68012094779047,0.00012094779047089332
802.0,47.68,47.68188339452519,0.0018833945251870432
803.0,47.68,47.683638116157255,0.003638116157254956
804.0,47.69,47.68538514654711,-0.00461485345288537
805.0,47.69,47.68712451940679,-0.002875480593210966
806.0,47.69,47.68885626830054,-0.001143731699457362
807.0,47.69,47.69058042664547,0.0005804266454703111
808.0,47.69,47.69229702771224,0.002297027712245381
809.0,47.7,47.69400610462574,-0.005993895374260205
810.0,47.7,47.69570769036557,-0.004292309634429614
811.0,47.7,47.69740181776678,-0.00259818223322128
812.0,47.7,47.69908851952056,-0.0009114804794450038
813.0,47.7,47.7007678281748,0.0007678281747942606
814.0,47.7,47.70243977613469,0.0024397761346861557
815.0,47.71,47.70410439566339,-0.0058956043366080735
816.0,47.71,47.705761718882684,-0.004238281117316944
817.0,47.71,47.70741177777351,-0.002588222226492576
818.0,47.71,47.70905460417664,-0.0009453958233578419
819.0,47.71,47.710690229793315,0.0006902297933137902
820.0,47.71,47.71231868618578,0.002318686185780905
821.0,47.72,47.71394000477799,-0.006059995222010173
822.0,47.72,47.71555421685615,-0.00444578314385069
823.0,47.72,47.71716135356925,-0.002838646430745939
824.0,47.72,47.71876144592984,-0.0012385540701558284
825.0,47.72,47.72035452481453,0.0003545248145329083
826.0,47.72,47.72194062096456,0.0019406209645609351
827.0,47.72,47.72351976498644,0.003519764986442908
828.0,47.73,47.72509198735252,-0.004908012647476312
829.0,47.73,47.726657318401614,-0.003342681598383024
830.0,47.73,47.72821578833949,-0.001784211660506685
831.0,47.73,47.72976742723962,-0.0002325727603746941
832.0,47.73,47.73131226504353,0.0013122650435306582
833.0,47.73,47.73285033156162,0.0028503315616248415
834.0,47.74,47.73438165647357,-0.0056183435264287596
835.0,47.74,47.735906269328964,-0.0040937306710375765
836.0,47.74,47.73742419954794,-0.002575800452063959
837.0,47.74,47.73893547642157,-0.001064523578435228
838.0,47.74,47.74044012911264,0.0004401291126399087
839.0,47.74,47.741938186656,0.0019381866559982086
840.0,47.74,47.74342967795937,0.0034296779593674387
841.0,47.75,47.744914631803645,-0.005085368196354523
842.0,47.75,47.74639307684363,-0.00360692315636868
843.0,47.75,47.74786504160854,-0.002134958391458497
844.0,47.75,47.749330554502485,-0.0006694454975146868
845.0,47.75,47.75078964380511,0.0007896438051133714
846.0,47.75,47.75224233767215,0.0022423376721505406
847.0,47.76,47.75368866413582,-0.00631133586417576
848.0,47.76,47.75512865110556,-0.004871348894440075
849.0,47.76,47.756562326368446,-0.0034376736315522294
850.0,47.76,47.75798971758975,-0.002010282410246589
851.0,47.76,47.75941085231348,-0.0005891476865187428
852.0,47.76,47.76082575796295,0.0008257579629500356
853.0,47.76,47.762234461841224,0.0022344618412262207
854.0,47.77,47.76363699113176,-0.006363008868241593
855.0,47.77,47.76503337289878,-0.00496662710122564
856.0,47.77,47.766423634087936,-0.0035763659120675584
857.0,47.77,47.767807801526736,-0.0021921984732671262
858.0,47.77,47.76918590192514,-0.0008140980748621018
859.0,47.77,47.77055796187605,0.0005579618760478411
860.0,47.77,47.7719240078557,0.001924007855699017
861.0,47.77,47.77328406622439,0.003284066224388482
862.0,47.78,47.774638163226804,-0.005361836773197126
863.0,47.78,47.77598632499265,-0.004013675007350059
